time (s)	det(V)
6540.177539	1.298454	
6540.179540	1.353634	
6540.181541	1.411780	
6540.183539	1.475395	
6540.185539	1.537644	
6540.187540	1.591143	
6540.191539	1.596469	
6540.193540	1.596914	
6540.197540	1.597048	
6540.199540	1.597088	
6540.201539	1.597066	
6540.203540	1.597029	
6540.205539	1.597023	
6540.209539	1.597019	
6540.211539	1.597135	
6540.213540	1.597109	
6540.217540	1.597144	
6540.219540	1.597102	
6540.221539	1.597054	
6540.223540	1.597071	
6540.225540	1.597054	
6540.227539	1.596904	
6540.231539	1.596980	
6540.235540	1.597011	
6540.237540	1.597039	
6540.239540	1.596968	
6540.241540	1.596984	
6540.243539	1.596878	
6540.247539	1.596935	
6540.249540	1.597063	
6540.251539	1.597079	
6540.253541	1.597095	
6540.255541	1.597076	
6540.257540	1.597101	
6540.259539	1.597117	
6540.261539	1.597104	
6540.263539	1.597105	
6540.267539	1.597098	
6540.269540	1.597179	
6540.271539	1.597068	
6540.273539	1.597051	
6540.275540	1.597080	
6540.277540	1.597027	
6540.279539	1.596994	
6540.281540	1.597005	
6540.283539	1.596977	
6540.287539	1.597040	
6540.289539	1.597071	
6540.293540	1.597168	
6540.295540	1.597126	
6540.297540	1.597050	
6540.299539	1.597107	
6540.301540	1.597110	
6540.305539	1.597084	
6540.307540	1.597140	
6540.309539	1.597113	
6540.313541	1.597079	
6540.315540	1.597102	
6540.317540	1.597112	
6540.319539	1.597081	
6540.321540	1.597105	
6540.323540	1.597096	
6540.327540	1.597139	
6540.331540	1.597132	
6540.333541	1.597130	
6540.335539	1.597120	
6540.337539	1.597085	
6540.339540	1.597079	
6540.343539	1.596931	
6540.345540	1.464530	
6540.347539	1.347790	
6540.349540	1.230747	
6540.351543	1.118004	
6540.353540	0.999216	
6540.355540	0.881120	
6540.357540	0.759467	
6540.359540	0.640631	
6540.363540	0.511661	
6540.365539	0.267295	
6540.367540	0.142987	
6540.369540	0.018161	
6540.371540	-0.102312	
6540.373540	-0.226379	
6540.375540	-0.347770	
6540.377539	-0.463177	
6540.379540	-0.590247	
6540.383539	-0.714513	
6540.387540	-0.958868	
6540.389540	-1.189222	
6540.391539	-1.299711	
6540.393539	-1.419402	
6540.395540	-1.549009	
6540.397540	-1.648838	
6540.399539	-1.663976	
6540.401540	-1.664075	
6540.403539	-1.664186	
6540.405540	-1.664393	
6540.407539	-1.664482	
6540.411540	-1.664601	
6540.413540	-1.664859	
6540.415540	-1.665049	
6540.417540	-1.665148	
6540.419540	-1.665204	
6540.423539	-1.665269	
6540.425540	-1.665365	
6540.427540	-1.665358	
6540.431540	-1.665339	
6540.433540	-1.665409	
6540.435539	-1.665409	
6540.437539	-1.665394	
6540.439540	-1.665417	
6540.443539	-1.665401	
6540.447539	-1.665363	
6540.449541	-1.665416	
6540.451539	-1.665433	
6540.453540	-1.665425	
6540.455540	-1.665409	
6540.457539	-1.665407	
6540.459540	-1.665398	
6540.461539	-1.665437	
6540.463539	-1.665422	
6540.465540	-1.665352	
6540.467540	-1.665389	
6540.471540	-1.665393	
6540.473540	-1.665379	
6540.475539	-1.665400	
6540.477539	-1.665418	
6540.479540	-1.665407	
6540.483539	-1.665404	
6540.485539	-1.665362	
6540.487539	-1.665413	
6540.491540	-1.665367	
6540.493539	-1.665361	
6540.495540	-1.665430	
6540.497539	-1.665468	
6540.499540	-1.665428	
6540.503539	-1.665421	
6540.507539	-1.665351	
6540.509540	-1.665382	
6540.511539	-1.665235	
6540.513540	-1.665156	
6540.515539	-1.665180	
6540.517540	-1.665147	
6540.519540	-1.665058	
6540.521539	-1.664976	
6540.523541	-1.664915	
6540.525540	-1.664796	
6540.527541	-1.664706	
6540.531540	-1.664576	
6540.533540	-1.664380	
6540.535541	-1.664284	
6540.537540	-1.664203	
6540.539539	-1.664162	
6540.543539	-1.664026	
6540.545540	-1.663918	
6540.547539	-1.663822	
6540.551540	-1.651514	
6540.553540	-1.526091	
6540.555540	-1.466420	
6540.557539	-1.412189	
6540.559540	-1.353234	
6540.563539	-1.300083	
6540.567539	-1.212883	
6540.569540	-1.121365	
6540.571540	-1.068871	
6540.573539	-1.026444	
6540.575540	-0.982350	
6540.577539	-0.939187	
6540.579539	-0.907296	
6540.581539	-0.874255	
6540.583540	-0.841286	
6540.585540	-0.809187	
6540.589540	-0.770460	
6540.591540	-0.703256	
6540.593540	-0.670960	
6540.595539	-0.643160	
6540.597540	-0.619606	
6540.599541	-0.591629	
6540.603539	-0.569160	
6540.605539	-0.524617	
6540.607539	-0.501273	
6540.611540	-0.478471	
6540.613540	-0.436981	
6540.615540	-0.420255	
6540.617540	-0.401280	
6540.619540	-0.386305	
6540.623539	-0.366556	
6540.625539	-0.337790	
6540.629540	-0.323606	
6540.631539	-0.290456	
6540.633540	-0.277481	
6540.635540	-0.269512	
6540.637541	-0.253063	
6540.641539	-0.238958	
6540.643539	-0.222301	
6540.645540	-0.213778	
6540.649540	-0.205897	
6540.651540	-0.185046	
6540.653540	-0.174381	
6540.655540	-0.166753	
6540.657539	-0.156314	
6540.659539	-0.145864	
6540.663540	-0.147532	
6540.667540	-0.134832	
6540.669540	-0.119896	
6540.671540	-0.109943	
6540.673540	-0.105470	
6540.675539	-0.095410	
6540.679539	-0.089789	
6540.681540	-0.091911	
6540.683540	-0.087859	
6540.685540	-0.087819	
6540.687540	-0.070261	
6540.689540	-0.067547	
6540.691541	-0.059929	
6540.693541	-0.059107	
6540.695540	-0.055814	
6540.699539	-0.055179	
6540.703539	-0.056747	
6540.705540	-0.042621	
6540.707540	-0.037236	
6540.709540	-0.034173	
6540.711540	-0.032944	
6540.713540	-0.031673	
6540.717539	-0.032511	
6540.719540	-0.036581	
6540.721540	-0.029995	
6540.725540	-0.029171	
6540.727540	-0.015656	
6540.729540	-0.018768	
6540.731540	-0.018468	
6540.733540	-0.016765	
6540.737539	-0.021034	
6540.739539	-0.018090	
6540.743540	-0.014964	
6540.745540	-0.007904	
6540.747539	-0.009565	
6540.749540	-0.008530	
6540.751540	-0.007747	
6540.755539	-0.007563	
6540.757539	-0.006979	
6540.759540	-0.006656	
6540.763540	-0.005748	
6540.765539	-0.001775	
6540.767539	-0.001040	
6540.769540	-0.005020	
6540.771539	0.002333	
6540.775539	-0.000801	
6540.777539	-0.001478	
6540.781540	-0.007336	
6540.783540	-0.002275	
6540.785540	-0.002197	
6540.787540	0.003669	
6540.789540	0.003724	
6540.793539	0.004632	
6540.795539	-0.003076	
6540.797540	-0.001809	
6540.801541	-0.004198	
6540.803540	0.002700	
6540.805539	0.003298	
6540.807540	0.005885	
6540.809540	0.004187	
6540.813539	0.003687	
6540.815539	-0.004270	
6540.819540	-0.003915	
6540.821539	0.004722	
6540.823540	0.002888	
6540.825539	0.005146	
6540.827540	0.008849	
6540.831539	0.000222	
6540.833539	-0.006454	
6540.835539	-0.010172	
6540.839540	-0.001886	
6540.841540	0.003073	
6540.843540	0.005315	
6540.845539	0.000238	
6540.847541	-0.002135	
6540.849541	0.000390	
6540.853541	-0.008527	
6540.857541	-0.004892	
6540.859540	0.001045	
6540.861539	0.002506	
6540.863540	-0.000454	
6540.865540	-0.000867	
6540.869539	-0.002485	
6540.871540	-0.007952	
6540.873540	-0.003190	
6540.877540	-0.007055	
6540.879540	-0.003416	
6540.881539	-0.002372	
6540.883539	-0.004631	
6540.885539	-0.002829	
6540.889539	-0.004215	
6540.891540	-0.007056	
6540.895540	-0.006086	
6540.897540	-0.005316	
6540.899540	-0.004082	
6540.901539	-0.009243	
6540.903540	-0.004084	
6540.907539	-0.001301	
6540.909540	-0.007647	
6540.911540	-0.008004	
6540.915540	-0.012679	
6540.917540	-0.006269	
6540.919540	-0.010844	
6540.921540	-0.006339	
6540.923540	-0.007594	
6540.927539	-0.007658	
6540.929540	-0.012501	
6540.933540	-0.013975	
6540.935540	-0.010913	
6540.937539	-0.006670	
6540.939540	-0.008942	
6540.941539	-0.006278	
6540.945539	-0.004269	
6540.947540	-0.013204	
6540.949540	-0.013768	
6540.953540	-0.016962	
6540.955540	-0.007473	
6540.957539	-0.007055	
6540.959539	-0.008424	
6540.961540	-0.007433	
6540.963539	-0.011711	
6540.967540	-0.015929	
6540.971540	-0.016302	
6540.973539	-0.005509	
6540.975539	-0.006083	
6540.977539	-0.007555	
6540.979540	-0.009437	
6540.983539	-0.008773	
6540.985540	-0.018868	
6540.987540	-0.014457	
6540.991540	-0.011857	
6540.993543	-0.002034	
6540.995540	-0.006811	
6540.997539	-0.007782	
6540.999540	-0.009460	
6541.001540	-0.012739	
6541.005539	-0.012988	
6541.009540	-0.008291	
6541.011541	-0.003394	
6541.013540	-0.003076	
6541.015539	-0.002801	
6541.017540	-0.005051	
6541.021540	-0.004112	
6541.023540	-0.004552	
6541.025539	-0.003608	
6541.029540	0.000299	
6541.031541	0.005813	
6541.033541	0.004089	
6541.035540	0.000005	
6541.037540	0.010509	
6541.039540	0.004766	
6541.043540	0.004107	
6541.047540	0.005624	
6541.049539	0.014853	
6541.051539	0.012889	
6541.053539	0.016502	
6541.055540	0.019005	
6541.059539	0.022117	
6541.061539	0.021112	
6541.063540	0.020953	
6541.065540	0.023915	
6541.067540	0.029464	
6541.069540	0.034260	
6541.071540	0.038138	
6541.073540	0.041625	
6541.075540	0.044522	
6541.079540	0.051415	
6541.081539	0.050921	
6541.083539	0.051909	
6541.085540	0.053779	
6541.087540	0.068634	
6541.089540	0.074013	
6541.091540	0.076829	
6541.093539	0.085140	
6541.095540	0.087197	
6541.099539	0.089019	
6541.101542	0.093747	
6541.105540	0.099846	
6541.107539	0.121031	
6541.109539	0.129343	
6541.111540	0.131212	
6541.113539	0.139712	
6541.117539	0.149923	
6541.119540	0.156521	
6541.121539	0.167891	
6541.125540	0.180858	
6541.127542	0.210688	
6541.129540	0.213133	
6541.131540	0.225399	
6541.133540	0.239786	
6541.135540	0.246025	
6541.139540	0.259716	
6541.143540	0.287942	
6541.145540	0.320463	
6541.147540	0.335361	
6541.149540	0.348104	
6541.151539	0.364270	
6541.155539	0.381534	
6541.157540	0.413992	
6541.159540	0.435924	
6541.161539	0.454535	
6541.163541	0.479292	
6541.165540	0.502202	
6541.167540	0.524729	
6541.169539	0.545002	
6541.171540	0.576580	
6541.175539	0.601342	
6541.177542	0.655581	
6541.179540	0.679278	
6541.181540	0.711453	
6541.183540	0.751380	
6541.185540	0.782265	
6541.187540	0.821031	
6541.189539	0.857367	
6541.191539	0.896032	
6541.195539	0.931280	
6541.197542	1.004112	
6541.201540	1.043501	
6541.203539	1.139157	
6541.205539	1.184559	
6541.207540	1.226216	
6541.209540	1.277126	
6541.213539	1.322262	
6541.215540	1.420852	
6541.217540	1.478262	
6541.219539	1.533350	
6541.221541	1.588577	
6541.223540	1.596502	
6541.225540	1.596938	
6541.227540	1.596976	
6541.229541	1.597022	
6541.233539	1.597075	
6541.235540	1.597097	
6541.237540	1.597109	
6541.239539	1.597038	
6541.241540	1.597092	
6541.243540	1.597066	
6541.245540	1.596989	
6541.247541	1.597043	
6541.249540	1.597026	
6541.253539	1.597049	
6541.255539	1.597099	
6541.259540	1.597090	
6541.261540	1.597071	
6541.263540	1.597037	
6541.265539	1.597028	
6541.267539	1.597044	
6541.271539	1.597146	
6541.273540	1.597117	
6541.275540	1.597109	
6541.279540	1.597213	
6541.281539	1.597019	
6541.283540	1.597048	
6541.285540	1.597020	
6541.287539	1.597036	
6541.289540	1.597064	
6541.293539	1.597116	
6541.297540	1.597143	
6541.299540	1.597161	
6541.301540	1.597074	
6541.303540	1.597100	
6541.305539	1.597114	
6541.309539	1.597134	
6541.311540	1.597139	
6541.313540	1.597147	
6541.315539	1.597088	
6541.317540	1.597140	
6541.319541	1.597105	
6541.321540	1.597118	
6541.323540	1.597134	
6541.325540	1.597121	
6541.329539	1.597109	
6541.331540	1.597187	
6541.333540	1.597203	
6541.335540	1.597126	
6541.337540	1.597150	
6541.339540	1.597012	
6541.341539	1.597017	
6541.343544	1.597064	
6541.345539	1.597129	
6541.347539	1.597126	
6541.351540	1.597152	
6541.355540	1.597186	
6541.357542	1.597086	
6541.359540	1.596960	
6541.361539	1.593256	
6541.363540	1.523956	
6541.367539	1.412808	
6541.369539	1.201544	
6541.371540	1.099951	
6541.373540	0.991039	
6541.375540	0.886059	
6541.377540	0.778533	
6541.379539	0.663711	
6541.381540	0.551316	
6541.383540	0.439600	
6541.387540	0.329491	
6541.389540	0.101806	
6541.391539	-0.012413	
6541.393539	-0.128842	
6541.395540	-0.242040	
6541.397540	-0.356614	
6541.399539	-0.469109	
6541.401540	-0.580619	
6541.403540	-0.688995	
6541.407539	-0.800402	
6541.411539	-1.028453	
6541.413540	-1.240439	
6541.415540	-1.339443	
6541.417539	-1.451406	
6541.419539	-1.560942	
6541.421540	-1.648783	
6541.423539	-1.663954	
6541.425539	-1.664064	
6541.427540	-1.664201	
6541.429540	-1.664300	
6541.433539	-1.664460	
6541.435540	-1.664702	
6541.437541	-1.664750	
6541.439539	-1.664849	
6541.441539	-1.664974	
6541.443540	-1.665022	
6541.447539	-1.665117	
6541.449540	-1.665208	
6541.451540	-1.665279	
6541.455540	-1.665319	
6541.457539	-1.665343	
6541.459540	-1.665378	
6541.461539	-1.665374	
6541.463540	-1.665341	
6541.467539	-1.665404	
6541.471539	-1.665331	
6541.473540	-1.665402	
6541.475540	-1.665372	
6541.477541	-1.665373	
6541.479539	-1.665372	
6541.481540	-1.665386	
6541.483540	-1.665446	
6541.485539	-1.665384	
6541.487540	-1.665364	
6541.489539	-1.665410	
6541.491540	-1.665379	
6541.495540	-1.665403	
6541.497540	-1.665372	
6541.499540	-1.665441	
6541.501540	-1.665426	
6541.503539	-1.665434	
6541.507539	-1.665356	
6541.509540	-1.665389	
6541.511539	-1.665383	
6541.515540	-1.665401	
6541.517539	-1.665303	
6541.519540	-1.665264	
6541.521540	-1.665254	
6541.523541	-1.665202	
6541.527539	-1.665166	
6541.531539	-1.665073	
6541.533540	-1.664929	
6541.535539	-1.664918	
6541.537539	-1.664818	
6541.539539	-1.664748	
6541.541540	-1.664679	
6541.543540	-1.664526	
6541.545540	-1.664495	
6541.547540	-1.664409	
6541.549540	-1.664297	
6541.551539	-1.664255	
6541.555541	-1.664079	
6541.557540	-1.663896	
6541.559540	-1.663793	
6541.561540	-1.654754	
6541.563539	-1.592956	
6541.567539	-1.532094	
6541.569539	-1.419025	
6541.571540	-1.356939	
6541.575540	-1.304088	
6541.577540	-1.194899	
6541.579540	-1.150574	
6541.583539	-1.054572	
6541.587539	-1.011168	
6541.589539	-0.926981	
6541.591539	-0.881852	
6541.593540	-0.844966	
6541.595542	-0.806050	
6541.597540	-0.766322	
6541.599540	-0.731236	
6541.601540	-0.701378	
6541.603540	-0.665922	
6541.607539	-0.635875	
6541.609540	-0.579988	
6541.611540	-0.551927	
6541.613540	-0.527254	
6541.615540	-0.496579	
6541.617540	-0.470665	
6541.619539	-0.450002	
6541.621540	-0.428038	
6541.623539	-0.404209	
6541.625539	-0.382950	
6541.629540	-0.367867	
6541.633540	-0.334481	
6541.635540	-0.293253	
6541.637539	-0.270566	
6541.639540	-0.258820	
6541.641540	-0.239259	
6541.645539	-0.227097	
6541.647540	-0.207707	
6541.649540	-0.198789	
6541.651540	-0.186425	
6541.653541	-0.168900	
6541.655539	-0.156161	
6541.657539	-0.145513	
6541.659541	-0.136999	
6541.661540	-0.129990	
6541.665539	-0.122267	
6541.667540	-0.112180	
6541.669540	-0.104217	
6541.671540	-0.097799	
6541.673540	-0.081532	
6541.675540	-0.075145	
6541.677539	-0.067225	
6541.679539	-0.067019	
6541.681540	-0.057729	
6541.685539	-0.055221	
6541.687540	-0.045313	
6541.691540	-0.042995	
6541.693540	-0.024251	
6541.695540	-0.023311	
6541.697540	-0.020112	
6541.699541	-0.014498	
6541.703539	-0.017175	
6541.705540	-0.012078	
6541.707540	-0.008387	
6541.711540	-0.007487	
6541.713540	0.004072	
6541.715539	0.003204	
6541.717540	0.003824	
6541.719539	0.007073	
6541.723539	0.007516	
6541.725540	0.009365	
6541.729540	0.010847	
6541.731541	0.015869	
6541.733541	0.018072	
6541.735539	0.015609	
6541.737541	0.022870	
6541.741539	0.023571	
6541.743540	0.024221	
6541.745540	0.018275	
6541.749541	0.020078	
6541.751540	0.026143	
6541.753539	0.028966	
6541.755540	0.028286	
6541.757540	0.031036	
6541.759539	0.029177	
6541.763539	0.023638	
6541.767540	0.022967	
6541.769540	0.028788	
6541.771540	0.029678	
6541.773540	0.030455	
6541.775539	0.031346	
6541.779539	0.032426	
6541.781540	0.022371	
6541.783540	0.020093	
6541.785540	0.021577	
6541.787541	0.031695	
6541.789540	0.031091	
6541.791540	0.033321	
6541.793539	0.031891	
6541.795540	0.029401	
6541.799539	0.029099	
6541.801540	0.020829	
6541.803540	0.022660	
6541.805540	0.024531	
6541.807540	0.028597	
6541.809540	0.031735	
6541.811540	0.028726	
6541.813540	0.023610	
6541.815540	0.024589	
6541.819539	0.024135	
6541.821540	0.020346	
6541.825540	0.019566	
6541.827540	0.029280	
6541.829539	0.022748	
6541.831539	0.023461	
6541.833540	0.022459	
6541.837539	0.019245	
6541.839540	0.016459	
6541.841540	0.017547	
6541.845540	0.018427	
6541.847540	0.022019	
6541.849540	0.020229	
6541.851539	0.017831	
6541.853540	0.020173	
6541.855539	0.014868	
6541.859539	0.014746	
6541.863540	0.012095	
6541.865539	0.015468	
6541.867540	0.015335	
6541.869540	0.014653	
6541.871540	0.014249	
6541.875539	0.015963	
6541.877540	0.007565	
6541.879539	0.005735	
6541.881539	0.006728	
6541.883540	0.009318	
6541.885540	0.009914	
6541.887540	0.012185	
6541.889539	0.007980	
6541.891540	0.011790	
6541.895539	0.012543	
6541.897540	0.001066	
6541.899540	-0.001344	
6541.901539	-0.000112	
6541.903540	0.005453	
6541.905540	0.007454	
6541.907540	0.005926	
6541.909541	0.007423	
6541.911539	0.007116	
6541.915539	0.001302	
6541.919539	-0.004732	
6541.921540	0.001637	
6541.923540	0.002882	
6541.925540	0.002647	
6541.927540	0.006304	
6541.929540	-0.001013	
6541.933539	-0.001762	
6541.935539	-0.009460	
6541.937540	-0.006206	
6541.941540	-0.009579	
6541.943540	0.002664	
6541.945540	-0.002127	
6541.947540	-0.005778	
6541.949540	-0.004329	
6541.953539	-0.006803	
6541.957539	-0.012164	
6541.959540	-0.007011	
6541.961539	-0.006946	
6541.963540	-0.006073	
6541.965540	-0.009411	
6541.967540	-0.008976	
6541.971539	-0.009684	
6541.973540	-0.015231	
6541.975540	-0.015234	
6541.979540	-0.014155	
6541.981539	-0.009847	
6541.983540	-0.013349	
6541.985539	-0.015449	
6541.987541	-0.010129	
6541.991539	-0.013685	
6541.993539	-0.016693	
6541.997540	-0.022826	
6541.999540	-0.012896	
6542.001540	-0.016469	
6542.003540	-0.014642	
6542.005539	-0.013129	
6542.009539	-0.013203	
6542.011540	-0.020795	
6542.013539	-0.020226	
6542.017540	-0.022767	
6542.019539	-0.018027	
6542.021540	-0.015484	
6542.023545	-0.015223	
6542.025540	-0.014795	
6542.029539	-0.013046	
6542.031539	-0.022355	
6542.035540	-0.027146	
6542.037539	-0.013314	
6542.039540	-0.017347	
6542.041540	-0.015285	
6542.043539	-0.013252	
6542.047539	-0.017949	
6542.049540	-0.023000	
6542.051539	-0.023224	
6542.055541	-0.022103	
6542.057540	-0.012383	
6542.059540	-0.012405	
6542.061540	-0.012287	
6542.063539	-0.011907	
6542.065539	-0.013568	
6542.069540	-0.019403	
6542.073540	-0.015818	
6542.075539	-0.005804	
6542.077540	-0.002853	
6542.079540	-0.008668	
6542.081540	-0.004270	
6542.085539	-0.005157	
6542.087539	-0.006438	
6542.089540	-0.005942	
6542.093541	-0.003972	
6542.095540	0.004909	
6542.097540	0.005605	
6542.099539	0.004890	
6542.101539	0.008482	
6542.105539	0.012445	
6542.107539	0.011052	
6542.111540	0.019327	
6542.113540	0.028064	
6542.115540	0.027468	
6542.117540	0.029095	
6542.119540	0.036183	
6542.123539	0.040138	
6542.125540	0.045329	
6542.127540	0.048751	
6542.131540	0.048582	
6542.133540	0.065094	
6542.135540	0.069566	
6542.137540	0.077729	
6542.139540	0.080851	
6542.141540	0.089184	
6542.145540	0.088471	
6542.149540	0.099982	
6542.151540	0.118888	
6542.153539	0.128170	
6542.155539	0.136394	
6542.157539	0.147714	
6542.161539	0.155585	
6542.163540	0.168180	
6542.165540	0.178971	
6542.167539	0.190426	
6542.169540	0.207654	
6542.171540	0.220983	
6542.173540	0.235821	
6542.175540	0.247549	
6542.177540	0.266715	
6542.181539	0.272437	
6542.183539	0.299461	
6542.185539	0.317318	
6542.187539	0.338845	
6542.189542	0.357666	
6542.191541	0.378351	
6542.193539	0.395426	
6542.195540	0.412612	
6542.197539	0.434100	
6542.201539	0.453484	
6542.203540	0.498176	
6542.207540	0.523332	
6542.209540	0.588020	
6542.211540	0.614744	
6542.213540	0.641473	
6542.215540	0.675559	
6542.219539	0.708040	
6542.221540	0.773228	
6542.223540	0.810398	
6542.227540	0.852061	
6542.229541	0.936642	
6542.231540	0.982057	
6542.233540	1.023480	
6542.235540	1.070128	
6542.237540	1.124255	
6542.241540	1.165897	
6542.245540	1.266946	
6542.247540	1.378735	
6542.249540	1.435095	
6542.251539	1.495237	
6542.253540	1.563187	
6542.257539	1.595196	
6542.259540	1.597053	
6542.261540	1.597039	
6542.263540	1.597105	
6542.265541	1.597061	
6542.267539	1.597050	
6542.269539	1.597016	
6542.271540	1.597023	
6542.273540	1.597017	
6542.277539	1.597014	
6542.279539	1.597067	
6542.281540	1.597121	
6542.283540	1.597145	
6542.285540	1.597133	
6542.287540	1.597113	
6542.289540	1.597120	
6542.291540	1.597079	
6542.293540	1.597058	
6542.295539	1.597032	
6542.299540	1.597083	
6542.303540	1.597162	
6542.305542	1.597163	
6542.307539	1.597081	
6542.309540	1.597132	
6542.311540	1.597053	
6542.315539	1.597005	
6542.317539	1.597058	
6542.319542	1.597144	
6542.321539	1.597070	
6542.323541	1.597088	
6542.325539	1.597048	
6542.327539	1.597085	
6542.329539	1.597080	
6542.331539	1.597101	
6542.335539	1.597092	
6542.337540	1.597137	
6542.339540	1.597133	
6542.341540	1.597075	
6542.343540	1.597092	
6542.345540	1.597080	
6542.347539	1.597074	
6542.349539	1.597034	
6542.351540	1.597023	
6542.355539	1.597012	
6542.357540	1.597096	
6542.361540	1.597128	
6542.363540	1.597055	
6542.365540	1.597032	
6542.367540	1.596997	
6542.369540	1.596972	
6542.373539	1.597051	
6542.375540	1.597083	
6542.377539	1.597074	
6542.381540	1.597048	
6542.383539	1.597105	
6542.385539	1.597089	
6542.387540	1.597037	
6542.389539	1.597029	
6542.391540	1.597005	
6542.395539	1.597098	
6542.399540	1.597154	
6542.401540	1.597065	
6542.403539	1.597056	
6542.405539	1.597007	
6542.407539	1.597019	
6542.411539	1.596837	
6542.413539	1.468842	
6542.415540	1.352553	
6542.419541	1.239531	
6542.421541	1.015150	
6542.423539	0.893595	
6542.425541	0.771297	
6542.427539	0.654559	
6542.429540	0.527720	
6542.431540	0.399967	
6542.435540	0.273192	
6542.437540	0.031064	
6542.439540	-0.089571	
6542.441541	-0.217302	
6542.443539	-0.341862	
6542.445540	-0.464902	
6542.447539	-0.582226	
6542.449539	-0.711058	
6542.451540	-0.839445	
6542.453545	-0.958575	
6542.457539	-1.081596	
6542.459540	-1.312375	
6542.461539	-1.433227	
6542.463541	-1.558421	
6542.465539	-1.655095	
6542.467539	-1.663922	
6542.469540	-1.664057	
6542.471540	-1.664228	
6542.473540	-1.664353	
6542.475540	-1.664458	
6542.479540	-1.664592	
6542.481540	-1.664837	
6542.483540	-1.665036	
6542.485539	-1.665101	
6542.487540	-1.665211	
6542.489540	-1.665283	
6542.491540	-1.665324	
6542.493539	-1.665360	
6542.495540	-1.665428	
6542.497539	-1.665373	
6542.501539	-1.665384	
6542.503540	-1.665396	
6542.505540	-1.665376	
6542.507540	-1.665372	
6542.509540	-1.665364	
6542.511539	-1.665445	
6542.515539	-1.665479	
6542.517540	-1.665443	
6542.519541	-1.665468	
6542.523540	-1.665416	
6542.525539	-1.665447	
6542.527540	-1.665453	
6542.529540	-1.665400	
6542.531539	-1.665368	
6542.535539	-1.665389	
6542.539539	-1.665370	
6542.541540	-1.665404	
6542.543540	-1.665391	
6542.545539	-1.665404	
6542.547540	-1.665402	
6542.549539	-1.665380	
6542.553539	-1.665348	
6542.555539	-1.665425	
6542.557540	-1.665338	
6542.561540	-1.665339	
6542.563540	-1.665393	
6542.565540	-1.665381	
6542.567540	-1.665430	
6542.569540	-1.665376	
6542.573539	-1.665387	
6542.577539	-1.665351	
6542.579540	-1.665286	
6542.581540	-1.665261	
6542.583540	-1.665231	
6542.585540	-1.665181	
6542.587539	-1.665082	
6542.589540	-1.665021	
6542.591540	-1.664946	
6542.593539	-1.664841	
6542.595540	-1.664796	
6542.597540	-1.664677	
6542.601540	-1.664512	
6542.603540	-1.664336	
6542.605540	-1.664257	
6542.607539	-1.664188	
6542.609539	-1.664101	
6542.613539	-1.664025	
6542.615539	-1.663804	
6542.617539	-1.663405	
6542.621541	-1.619934	
6542.623540	-1.485410	
6542.625540	-1.426638	
6542.627540	-1.369423	
6542.629539	-1.319351	
6542.633539	-1.271818	
6542.635540	-1.184767	
6542.637540	-1.134575	
6542.639539	-1.088436	
6542.641540	-1.040719	
6542.643540	-0.994531	
6542.645540	-0.959047	
6542.647540	-0.921192	
6542.649540	-0.882166	
6542.651540	-0.849187	
6542.653542	-0.815809	
6542.655540	-0.782606	
6542.659539	-0.746952	
6542.661540	-0.677549	
6542.663539	-0.649913	
6542.665540	-0.625016	
6542.667540	-0.596758	
6542.669540	-0.569957	
6542.671540	-0.539297	
6542.675540	-0.521299	
6542.677539	-0.476202	
6542.681540	-0.457647	
6542.683539	-0.416816	
6542.685540	-0.402357	
6542.687540	-0.378455	
6542.689540	-0.363085	
6542.693539	-0.342827	
6542.695539	-0.320423	
6542.697546	-0.309205	
6542.701540	-0.295474	
6542.703540	-0.263975	
6542.705540	-0.248193	
6542.707540	-0.238012	
6542.709540	-0.222812	
6542.711540	-0.215479	
6542.713545	-0.210923	
6542.717541	-0.201328	
6542.719540	-0.183816	
6542.721542	-0.165379	
6542.723540	-0.156734	
6542.725540	-0.149264	
6542.727539	-0.137340	
6542.729540	-0.135247	
6542.731540	-0.130509	
6542.733540	-0.131569	
6542.735540	-0.124583	
6542.739540	-0.113717	
6542.741540	-0.097565	
6542.743540	-0.089256	
6542.745540	-0.089051	
6542.747541	-0.085895	
6542.749540	-0.082430	
6542.753539	-0.077997	
6542.755540	-0.073114	
6542.757540	-0.067684	
6542.761540	-0.063269	
6542.763539	-0.051243	
6542.765539	-0.050648	
6542.767539	-0.048448	
6542.769540	-0.042957	
6542.773539	-0.039352	
6542.775539	-0.035682	
6542.779540	-0.031475	
6542.781539	-0.026259	
6542.783540	-0.025596	
6542.785539	-0.027569	
6542.787540	-0.018375	
6542.791539	-0.020338	
6542.793539	-0.017420	
6542.795539	-0.021156	
6542.799540	-0.019456	
6542.801539	-0.015930	
6542.803540	-0.008980	
6542.805540	-0.011246	
6542.807539	-0.006984	
6542.809540	-0.005152	
6542.813540	-0.011018	
6542.817540	-0.010999	
6542.819540	-0.005155	
6542.821540	0.000097	
6542.823539	-0.002281	
6542.825539	0.001534	
6542.829539	0.004189	
6542.831540	-0.006177	
6542.833539	-0.006573	
6542.835539	-0.006210	
6542.837540	0.004490	
6542.839540	0.007223	
6542.841539	0.003250	
6542.843539	0.006414	
6542.845540	0.004204	
6542.849539	0.002091	
6542.851540	-0.005054	
6542.853540	-0.000402	
6542.855540	-0.001282	
6542.857540	0.004743	
6542.859540	0.007450	
6542.861540	0.004575	
6542.863540	0.002185	
