time (s)	det(V)
6105.177539	0.041447	
6105.179539	0.034494	
6105.181540	0.033075	
6105.183540	0.034721	
6105.185540	0.035262	
6105.187540	0.046240	
6105.189540	0.044791	
6105.191539	0.045333	
6105.193540	0.045918	
6105.197539	0.040938	
6105.199540	0.036478	
6105.201540	0.036179	
6105.203542	0.037466	
6105.205540	0.042916	
6105.207539	0.048687	
6105.209539	0.045494	
6105.211539	0.045727	
6105.213540	0.041859	
6105.217539	0.039302	
6105.221539	0.033587	
6105.223540	0.041463	
6105.225540	0.045159	
6105.227540	0.046978	
6105.229539	0.039720	
6105.231540	0.039060	
6105.235540	0.039186	
6105.237540	0.036458	
6105.239539	0.034865	
6105.243540	0.035419	
6105.245539	0.038651	
6105.247541	0.037941	
6105.249540	0.035460	
6105.251540	0.034468	
6105.253539	0.035031	
6105.257540	0.029980	
6105.261540	0.030142	
6105.263540	0.033134	
6105.265540	0.033201	
6105.267540	0.029453	
6105.269540	0.029776	
6105.273539	0.033510	
6105.275539	0.027496	
6105.277540	0.026942	
6105.279541	0.022230	
6105.281540	0.027146	
6105.283540	0.025373	
6105.285539	0.023627	
6105.287539	0.026716	
6105.289539	0.027797	
6105.293540	0.025788	
6105.295540	0.017786	
6105.297540	0.019330	
6105.299540	0.017837	
6105.301540	0.019239	
6105.303540	0.020838	
6105.305540	0.023455	
6105.307539	0.021953	
6105.309539	0.022230	
6105.313539	0.018439	
6105.315540	0.012755	
6105.319540	0.009835	
6105.321540	0.016373	
6105.323540	0.018901	
6105.325541	0.016019	
6105.327540	0.018767	
6105.331539	0.010373	
6105.333540	0.004861	
6105.335540	0.002732	
6105.339540	0.007179	
6105.341540	0.012831	
6105.343540	0.013362	
6105.345539	0.007972	
6105.347540	0.007699	
6105.351539	0.005207	
6105.353540	0.001080	
6105.357540	0.001316	
6105.359540	0.008067	
6105.361540	0.006442	
6105.363541	0.003992	
6105.365539	0.003909	
6105.369539	0.000611	
6105.371540	-0.004161	
6105.373540	-0.004576	
6105.377540	-0.003420	
6105.379540	-0.003882	
6105.381540	0.000004	
6105.383540	-0.004649	
6105.385540	-0.002522	
6105.389539	-0.001054	
6105.391540	-0.009506	
6105.395540	-0.004431	
6105.397539	-0.005718	
6105.399539	-0.006913	
6105.401540	-0.011126	
6105.403540	-0.005311	
6105.407539	-0.007724	
6105.409539	-0.013867	
6105.411539	-0.014056	
6105.415545	-0.017730	
6105.417540	-0.011884	
6105.419540	-0.011915	
6105.421539	-0.011758	
6105.423540	-0.012412	
6105.427539	-0.012666	
6105.429540	-0.021636	
6105.433540	-0.022245	
6105.435541	-0.018934	
6105.437540	-0.018221	
6105.439541	-0.017877	
6105.441539	-0.016309	
6105.445539	-0.015337	
6105.447540	-0.028357	
6105.449539	-0.028859	
6105.453541	-0.029194	
6105.455540	-0.020171	
6105.457541	-0.021881	
6105.459540	-0.022051	
6105.461540	-0.021114	
6105.463539	-0.025787	
6105.467540	-0.031880	
6105.471540	-0.034133	
6105.473540	-0.023541	
6105.475539	-0.023410	
6105.477540	-0.025535	
6105.479540	-0.029299	
6105.483539	-0.027920	
6105.485539	-0.039271	
6105.487539	-0.033331	
6105.491540	-0.035973	
6105.493539	-0.026371	
6105.495541	-0.031288	
6105.497539	-0.033848	
6105.499539	-0.033254	
6105.501539	-0.035068	
6105.505540	-0.038493	
6105.509540	-0.038661	
6105.511540	-0.032328	
6105.513539	-0.032078	
6105.515539	-0.035201	
6105.517539	-0.035010	
6105.521539	-0.036201	
6105.523540	-0.038261	
6105.525540	-0.038181	
6105.527540	-0.035477	
6105.529540	-0.037552	
6105.531540	-0.032542	
6105.533540	-0.036198	
6105.535540	-0.035764	
6105.537539	-0.031165	
6105.541539	-0.033946	
6105.543539	-0.034099	
6105.545539	-0.036822	
6105.547539	-0.034962	
6105.549541	-0.031656	
6105.551539	-0.031069	
6105.553543	-0.025494	
6105.555539	-0.026993	
6105.557541	-0.023828	
6105.561539	-0.022701	
6105.565539	-0.029636	
6105.567540	-0.021836	
6105.569540	-0.021009	
6105.571539	-0.015598	
6105.573540	-0.012813	
6105.575540	-0.009829	
6105.579539	-0.006844	
6105.581540	-0.013339	
6105.583539	-0.011236	
6105.587540	-0.010028	
6105.589540	0.006618	
6105.591539	0.011559	
6105.593540	0.015963	
6105.595539	0.017499	
6105.599539	0.017579	
6105.601539	0.020736	
6105.605540	0.027464	
6105.607540	0.047729	
6105.609540	0.051957	
6105.611539	0.057358	
6105.613539	0.063562	
6105.617539	0.069231	
6105.619539	0.076459	
6105.621539	0.087734	
6105.625541	0.097969	
6105.627542	0.123581	
6105.629539	0.127982	
6105.631540	0.138303	
6105.633540	0.150836	
6105.635540	0.159731	
6105.639541	0.173880	
6105.643540	0.198442	
6105.645539	0.233815	
6105.647540	0.248592	
6105.649540	0.261015	
6105.651540	0.283549	
6105.655539	0.301252	
6105.657539	0.338845	
6105.659540	0.359875	
6105.661541	0.380167	
6105.663540	0.405007	
6105.665540	0.432202	
6105.667540	0.457831	
6105.669540	0.483350	
6105.671539	0.518421	
6105.675539	0.547261	
6105.677540	0.611126	
6105.679540	0.642182	
6105.681540	0.679188	
6105.683540	0.724703	
6105.685541	0.762743	
6105.687547	0.810136	
6105.689541	0.855044	
6105.691540	0.901094	
6105.693540	0.952310	
6105.697539	0.992599	
6105.701540	1.098475	
6105.703541	1.218763	
6105.705540	1.279294	
6105.707541	1.341959	
6105.709539	1.408657	
6105.713539	1.485240	
6105.715540	1.595109	
6105.717540	1.596943	
6105.719540	1.597063	
6105.721540	1.597049	
6105.723540	1.596972	
6105.725542	1.597061	
6105.727539	1.597022	
6105.729541	1.596990	
6105.733539	1.597075	
6105.735539	1.597217	
6105.737540	1.597183	
6105.739540	1.597176	
6105.741540	1.597142	
6105.743540	1.597071	
6105.745539	1.597080	
6105.747540	1.597092	
6105.749539	1.597112	
6105.753539	1.597039	
6105.757539	1.597164	
6105.759540	1.597172	
6105.761539	1.597079	
6105.763540	1.597129	
6105.765539	1.597116	
6105.767540	1.597155	
6105.771539	1.597111	
6105.773540	1.597167	
6105.775540	1.597166	
6105.779540	1.597228	
6105.781540	1.597116	
6105.783539	1.597113	
6105.785539	1.597113	
6105.787540	1.597037	
6105.789540	1.597039	
6105.793540	1.597082	
6105.797540	1.597109	
6105.799539	1.597158	
6105.801539	1.597075	
6105.803541	1.597085	
6105.805540	1.597118	
6105.809539	1.597107	
6105.811540	1.597101	
6105.813540	1.597043	
6105.815541	1.597079	
6105.817540	1.597108	
6105.819540	1.597016	
6105.821539	1.597034	
6105.823539	1.597036	
6105.825540	1.597058	
6105.829539	1.597009	
6105.831541	1.597102	
6105.833539	1.597022	
6105.835539	1.597127	
6105.837539	1.597171	
6105.839539	1.597060	
6105.841540	1.597106	
6105.843540	1.597088	
6105.845539	1.597118	
6105.849539	1.597114	
6105.851540	1.597143	
6105.855541	1.597148	
6105.857540	1.597064	
6105.859540	1.597026	
6105.861540	1.597010	
6105.863540	1.596982	
6105.867539	1.596959	
6105.869540	1.597041	
6105.871540	1.596251	
6105.873540	1.527858	
6105.875540	1.397163	
6105.877541	1.269612	
6105.879539	1.138032	
6105.881539	1.000746	
6105.883539	0.864764	
6105.887539	0.729869	
6105.889540	0.456669	
6105.891539	0.330780	
6105.893540	0.194890	
6105.895540	0.057720	
6105.897540	-0.077925	
6105.899541	-0.220224	
6105.901540	-0.356070	
6105.903540	-0.485030	
6105.907539	-0.621470	
6105.911539	-0.895819	
6105.913540	-1.162720	
6105.915540	-1.297071	
6105.917540	-1.430394	
6105.919541	-1.570981	
6105.921541	-1.659357	
6105.923540	-1.663983	
6105.925540	-1.664137	
6105.927540	-1.664335	
6105.929540	-1.664483	
6105.931540	-1.664657	
6105.935540	-1.664812	
6105.937540	-1.665093	
6105.939540	-1.665202	
6105.941540	-1.665306	
6105.943540	-1.665363	
6105.947539	-1.665393	
6105.949540	-1.665322	
6105.951540	-1.665379	
6105.955540	-1.665298	
6105.957540	-1.665373	
6105.959540	-1.665397	
6105.961541	-1.665406	
6105.963540	-1.665441	
6105.967539	-1.665413	
6105.971539	-1.665358	
6105.973540	-1.665442	
6105.975539	-1.665419	
6105.977540	-1.665405	
6105.979540	-1.665372	
6105.981540	-1.665401	
6105.983540	-1.665345	
6105.985540	-1.665364	
6105.987540	-1.665410	
6105.989540	-1.665368	
6105.991542	-1.665367	
6105.995540	-1.665352	
6105.997540	-1.665374	
6105.999541	-1.665401	
6106.001539	-1.665410	
6106.003540	-1.665404	
6106.007539	-1.665406	
6106.009539	-1.665385	
6106.011539	-1.665387	
6106.015540	-1.665386	
6106.017540	-1.665397	
6106.019539	-1.665381	
6106.021540	-1.665401	
6106.023539	-1.665405	
6106.027539	-1.665372	
6106.031539	-1.665385	
6106.033540	-1.665391	
6106.035540	-1.665401	
6106.037540	-1.665395	
6106.039540	-1.665391	
6106.041541	-1.665317	
6106.043540	-1.665301	
6106.045540	-1.665248	
6106.047539	-1.665153	
6106.049539	-1.665024	
6106.051541	-1.664910	
6106.055540	-1.664847	
6106.057540	-1.664589	
6106.059541	-1.664488	
6106.061540	-1.664425	
6106.063540	-1.664291	
6106.065540	-1.664189	
6106.067540	-1.664105	
6106.069541	-1.664059	
6106.071539	-1.663901	
6106.073540	-1.663766	
6106.077540	-1.642851	
6106.079540	-1.503035	
6106.081539	-1.438108	
6106.083540	-1.378333	
6106.085540	-1.318139	
6106.087541	-1.260054	
6106.089540	-1.212051	
6106.091543	-1.159522	
6106.093540	-1.105830	
6106.097539	-1.061524	
6106.099540	-0.969857	
6106.101539	-0.921945	
6106.103541	-0.877734	
6106.105540	-0.840284	
6106.107539	-0.793927	
6106.111539	-0.759928	
6106.113539	-0.698750	
6106.115540	-0.669630	
6106.119540	-0.639379	
6106.121540	-0.570307	
6106.123540	-0.543150	
6106.125540	-0.518252	
6106.127540	-0.490857	
6106.131539	-0.473451	
6106.133540	-0.439517	
6106.137541	-0.417444	
6106.139539	-0.370981	
6106.141539	-0.351045	
6106.143540	-0.333054	
6106.145541	-0.320058	
6106.149539	-0.304686	
6106.151540	-0.285411	
6106.153540	-0.268089	
6106.157540	-0.252775	
6106.159541	-0.220609	
6106.161540	-0.211552	
6106.163540	-0.203183	
6106.165540	-0.191644	
6106.167540	-0.182096	
6106.171539	-0.178346	
6106.175540	-0.157152	
6106.177540	-0.133100	
6106.179540	-0.129285	
6106.181541	-0.127192	
6106.183540	-0.117545	
6106.187539	-0.115803	
6106.189540	-0.102744	
6106.191540	-0.094444	
6106.193539	-0.088097	
6106.195541	-0.084662	
6106.197541	-0.077727	
6106.199540	-0.075010	
6106.201539	-0.073487	
6106.203539	-0.061816	
6106.207539	-0.061427	
6106.209540	-0.056303	
6106.211540	-0.052872	
6106.213539	-0.051525	
6106.215540	-0.043766	
6106.217540	-0.043717	
6106.219539	-0.037722	
6106.221539	-0.036759	
6106.223539	-0.029492	
6106.225541	-0.028164	
6106.229540	-0.029563	
6106.233540	-0.026831	
6106.235539	-0.020630	
6106.237540	-0.014398	
6106.239539	-0.013772	
6106.241539	-0.009465	
6106.245539	-0.008175	
6106.247540	-0.014840	
6106.249539	-0.015783	
6106.253540	-0.017767	
6106.255539	-0.004077	
6106.257539	-0.001399	
6106.259539	-0.001920	
6106.261540	-0.001222	
6106.263540	-0.000483	
6106.267540	-0.006917	
6106.271540	-0.004541	
6106.273539	0.004602	
6106.275540	0.006459	
6106.277541	0.005456	
6106.279540	0.005969	
6106.283539	0.003059	
6106.285539	-0.002101	
6106.287540	0.000853	
6106.291540	-0.000161	
6106.293540	0.011853	
6106.295540	0.004729	
6106.297540	0.005994	
6106.299540	0.006140	
6106.303539	0.004416	
6106.305539	0.001426	
6106.309540	0.003379	
6106.311541	0.009816	
6106.313540	0.008034	
6106.315540	0.006324	
6106.317540	0.006451	
6106.321539	0.007239	
6106.323540	0.004225	
6106.325541	0.003372	
6106.329540	0.003175	
6106.331539	0.006637	
6106.333541	0.006217	
6106.335540	0.005759	
6106.337540	0.007620	
6106.339539	0.006800	
6106.343539	0.003536	
6106.347540	-0.000576	
6106.349542	0.002297	
6106.351540	0.002791	
6106.353540	0.003105	
6106.355539	0.007228	
6106.359539	0.007220	
6106.361540	0.000312	
6106.363540	-0.001209	
6106.365540	-0.002035	
6106.369541	0.002992	
6106.371539	0.005422	
6106.373540	0.002327	
6106.375539	0.007064	
6106.377540	0.004587	
6106.381541	-0.003192	
6106.385540	-0.004138	
6106.387540	0.005410	
6106.389539	0.002106	
6106.391540	0.003143	
6106.393539	0.007469	
6106.397539	-0.001356	
6106.399540	-0.007453	
6106.401540	-0.008692	
6106.403540	-0.006649	
6106.405543	-0.001244	
6106.407540	0.000808	
6106.409540	0.003222	
6106.411540	-0.003258	
6106.413540	-0.000548	
6106.417539	-0.003747	
6106.419540	-0.008513	
6106.421539	-0.009539	
6106.423539	-0.004896	
6106.425540	-0.000532	
6106.427540	-0.001242	
6106.429539	-0.002366	
6106.431540	-0.007987	
6106.433539	-0.005206	
6106.437539	-0.008623	
6106.441539	-0.011931	
6106.443540	-0.004009	
6106.445539	-0.005559	
6106.447539	-0.008534	
6106.449540	-0.009577	
6106.451540	-0.011734	
6106.453541	-0.005685	
6106.455540	-0.012011	
6106.457540	-0.013282	
6106.459540	-0.010586	
6106.461539	-0.012297	
6106.465540	-0.013310	
6106.467540	-0.010155	
6106.469540	-0.011260	
6106.471540	-0.009651	
6106.473540	-0.008425	
6106.477539	-0.008079	
6106.479539	-0.016278	
6106.481540	-0.018702	
6106.485540	-0.019576	
6106.487539	-0.008308	
6106.489540	-0.010910	
6106.491541	-0.010248	
6106.493539	-0.006962	
6106.497539	-0.013091	
6106.499540	-0.019702	
6106.503540	-0.023819	
6106.505539	-0.010133	
6106.507540	-0.009824	
6106.509539	-0.009634	
6106.511540	-0.011087	
6106.515539	-0.011994	
6106.517540	-0.019682	
6106.519540	-0.018641	
6106.521539	-0.015497	
6106.523541	-0.011438	
6106.525540	-0.009489	
6106.527539	-0.010327	
6106.529540	-0.011336	
6106.531540	-0.013269	
6106.535539	-0.014253	
6106.537539	-0.017319	
6106.539540	-0.014921	
6106.541540	-0.013776	
6106.543540	-0.007247	
6106.545540	-0.008869	
6106.547540	-0.012028	
6106.549540	-0.009332	
6106.551540	-0.010783	
6106.555539	-0.010069	
6106.557540	-0.012974	
6106.559540	-0.008859	
6106.561539	-0.009009	
6106.563540	-0.006250	
6106.565540	-0.004627	
6106.567540	-0.002599	
6106.569539	-0.005049	
6106.571540	-0.003338	
6106.575539	0.000624	
6106.577540	-0.001103	
6106.581541	-0.002951	
6106.583540	0.004254	
6106.585540	0.002371	
6106.587539	0.010207	
6106.589539	0.011954	
6106.593539	0.012804	
6106.595539	0.007620	
6106.597540	0.012267	
6106.601540	0.012970	
6106.603539	0.024526	
6106.605540	0.027557	
6106.607540	0.030776	
6106.609539	0.037689	
6106.611539	0.034134	
6106.615539	0.031844	
6106.619540	0.038878	
6106.621540	0.053140	
6106.623540	0.058088	
6106.625540	0.062033	
6106.627539	0.068236	
6106.631539	0.070156	
6106.633541	0.071418	
6106.635541	0.075235	
6106.637539	0.084278	
6106.639540	0.094642	
6106.641540	0.103477	
6106.643540	0.113303	
6106.645541	0.112261	
6106.647540	0.120073	
6106.651539	0.124861	
6106.653539	0.140117	
6106.655540	0.148767	
6106.657539	0.158641	
6106.659541	0.172678	
6106.661541	0.182470	
6106.663540	0.193933	
6106.665539	0.200952	
6106.667539	0.216223	
6106.671540	0.222186	
6106.673540	0.248431	
6106.677540	0.261881	
6106.679540	0.295589	
6106.681540	0.309825	
6106.683540	0.322583	
6106.685540	0.340976	
6106.689539	0.361243	
6106.691539	0.390760	
6106.693539	0.414436	
6106.697540	0.428718	
6106.699540	0.480248	
6106.701539	0.500640	
6106.703540	0.529893	
6106.705539	0.555559	
6106.707541	0.585037	
6106.711539	0.609294	
6106.715540	0.665921	
6106.717540	0.736972	
6106.719539	0.772089	
6106.721540	0.810258	
6106.723539	0.851319	
6106.727539	0.889202	
6106.729540	0.963415	
6106.731540	1.007237	
6106.733540	1.048429	
6106.735540	1.099875	
6106.737540	1.155169	
6106.739539	1.200028	
6106.741540	1.250820	
6106.743540	1.305564	
6106.747539	1.350953	
6106.749540	1.462352	
6106.751540	1.524897	
6106.753539	1.583304	
6106.755540	1.596458	
6106.757540	1.597023	
6106.759540	1.597076	
6106.761540	1.597026	
6106.763540	1.597060	
6106.765541	1.597141	
6106.769540	1.597193	
6106.773540	1.597215	
6106.775542	1.597176	
6106.777540	1.597068	
6106.779539	1.597069	
6106.781541	1.597078	
6106.785539	1.597005	
6106.787540	1.597097	
6106.789540	1.597165	
6106.791541	1.597183	
6106.793542	1.597198	
6106.795540	1.597137	
6106.797540	1.597114	
6106.799539	1.597145	
6106.801540	1.597088	
6106.805539	1.597079	
6106.807541	1.597131	
6106.809540	1.597173	
6106.811540	1.597197	
6106.813540	1.597241	
6106.815540	1.597097	
6106.817539	1.597102	
6106.819539	1.597113	
6106.821540	1.597143	
6106.825540	1.597119	
6106.827539	1.597174	
6106.831540	1.597162	
6106.833540	1.597059	
6106.835540	1.597059	
6106.837540	1.597076	
6106.839539	1.597126	
6106.843539	1.597109	
6106.845540	1.597171	
6106.847540	1.597200	
6106.851540	1.597121	
6106.853541	1.597080	
6106.855539	1.597053	
6106.857540	1.597154	
6106.859539	1.597125	
6106.863539	1.597048	
6106.865539	1.597174	
6106.869540	1.597111	
6106.871541	1.597039	
6106.873540	1.597096	
6106.875539	1.597064	
6106.877539	1.597066	
6106.881539	1.597148	
6106.883539	1.597161	
6106.885539	1.597203	
6106.887539	1.597166	
6106.889540	1.597116	
6106.891540	1.591154	
6106.893539	1.497905	
6106.895539	1.367535	
6106.897541	1.249456	
6106.901539	1.131214	
6106.903540	0.880127	
6106.905540	0.756271	
6106.907539	0.631162	
6106.909540	0.510873	
6106.911540	0.384661	
6106.913540	0.257396	
6106.915539	0.126143	
6106.917540	-0.004975	
6106.921539	-0.138121	
6106.923540	-0.395857	
6106.927540	-0.521374	
6106.929540	-0.772198	
6106.931540	-0.900821	
6106.933540	-1.024774	
6106.935539	-1.148748	
6106.939539	-1.265043	
6106.941540	-1.512483	
6106.943540	-1.627491	
6106.947540	-1.663797	
6106.949540	-1.664032	
6106.951540	-1.664203	
6106.953541	-1.664323	
6106.955540	-1.664482	
6106.959539	-1.664583	
6106.963539	-1.664887	
6106.965540	-1.665099	
6106.967540	-1.665152	
6106.969540	-1.665248	
6106.971539	-1.665304	
6106.973539	-1.665328	
6106.975540	-1.665367	
6106.977540	-1.665356	
6106.979539	-1.665337	
6106.981539	-1.665294	
6106.985540	-1.665319	
6106.987540	-1.665336	
6106.989540	-1.665343	
6106.991539	-1.665406	
6106.993540	-1.665392	
6106.995539	-1.665399	
6106.999539	-1.665401	
6107.001540	-1.665314	
6107.003540	-1.665413	
6107.007540	-1.665411	
6107.009541	-1.665359	
6107.011539	-1.665405	
6107.013539	-1.665380	
6107.015540	-1.665360	
6107.019539	-1.665361	
6107.023539	-1.665347	
6107.025540	-1.665361	
6107.027539	-1.665356	
6107.029539	-1.665381	
6107.031540	-1.665375	
6107.033545	-1.665347	
6107.037539	-1.665389	
6107.039540	-1.665366	
6107.041540	-1.665337	
6107.045540	-1.665329	
6107.047539	-1.665234	
6107.049540	-1.665184	
6107.051540	-1.665121	
6107.053540	-1.665084	
6107.057539	-1.665018	
6107.059539	-1.664785	
6107.061540	-1.664643	
6107.063540	-1.664558	
6107.065540	-1.664463	
6107.067541	-1.664379	
6107.069539	-1.664303	
6107.071540	-1.664199	
6107.073540	-1.664126	
6107.077539	-1.664098	
6107.081539	-1.663846	
6107.083540	-1.611032	
6107.085539	-1.541519	
6107.087539	-1.470907	
6107.089541	-1.408619	
6107.091540	-1.344743	
6107.093540	-1.284993	
6107.095540	-1.240095	
6107.097540	-1.185670	
6107.099540	-1.131605	
6107.103540	-1.081418	
6107.105540	-0.976683	
6107.107540	-0.925632	
6107.109541	-0.884298	
6107.111539	-0.841488	
6107.113540	-0.801481	
6107.115540	-0.760965	
6107.117539	-0.728543	
6107.119540	-0.692943	
6107.121540	-0.654257	
6107.125540	-0.621420	
6107.127540	-0.552734	
6107.129540	-0.523372	
6107.131539	-0.494417	
6107.133539	-0.470615	
6107.135539	-0.447643	
6107.137540	-0.418668	
6107.141539	-0.401235	
6107.143539	-0.354943	
6107.147540	-0.340550	
6107.149540	-0.290915	
6107.151540	-0.279169	
6107.153540	-0.257264	
6107.155540	-0.241476	
6107.159540	-0.225498	
6107.161539	-0.203199	
6107.163540	-0.191257	
6107.165539	-0.177255	
6107.167540	-0.164016	
6107.169540	-0.146525	
6107.171540	-0.137858	
6107.173540	-0.125699	
6107.175540	-0.114399	
6107.179539	-0.106752	
6107.181540	-0.098347	
6107.183540	-0.089494	
6107.185539	-0.083283	
6107.187540	-0.066204	
6107.189540	-0.058935	
6107.191539	-0.050572	
6107.193540	-0.044116	
6107.195539	-0.040697	
6107.199539	-0.037548	
6107.201540	-0.034042	
6107.205540	-0.024906	
6107.207540	-0.006843	
6107.209539	-0.004173	
6107.211540	-0.006541	
6107.213540	-0.001315	
6107.217539	0.001119	
6107.219540	0.000433	
6107.221539	0.005696	
6107.225540	0.007829	
6107.227539	0.020462	
6107.229540	0.020000	
6107.231540	0.019080	
6107.233540	0.022652	
6107.237539	0.018840	
6107.239540	0.023838	
6107.243540	0.025201	
6107.245540	0.031463	
6107.247539	0.032164	
6107.249540	0.030993	
6107.251540	0.029774	
6107.255539	0.035710	
6107.257540	0.033572	
6107.259540	0.035781	
6107.263541	0.030820	
6107.265541	0.036615	
6107.267540	0.038192	
6107.269539	0.037332	
6107.271540	0.041017	
6107.273540	0.038738	
6107.277541	0.035259	
6107.281540	0.032431	
6107.283539	0.040013	
6107.285541	0.035452	
6107.287540	0.037520	
6107.289539	0.039068	
6107.293539	0.040659	
6107.295540	0.031820	
6107.297540	0.030331	
6107.299540	0.029626	
6107.301540	0.032916	
6107.303540	0.038694	
6107.305544	0.038617	
6107.307540	0.038757	
6107.309540	0.040706	
6107.313539	0.035160	
6107.315539	0.028735	
6107.317539	0.028781	
6107.319540	0.029586	
6107.321540	0.033879	
6107.323539	0.037556	
6107.325539	0.034180	
6107.327539	0.035730	
6107.329540	0.034394	
6107.333539	0.027876	
6107.335539	0.024410	
6107.339541	0.025893	
6107.341541	0.032453	
6107.343540	0.034633	
6107.345540	0.027218	
6107.347539	0.029174	
6107.351539	0.024327	
6107.353540	0.022601	
6107.355539	0.022578	
6107.359540	0.020321	
6107.361540	0.027772	
6107.363540	0.023370	
6107.365539	0.021692	
6107.367540	0.021617	
6107.369539	0.021173	
6107.373540	0.017114	
6107.377540	0.018555	
6107.379539	0.021016	
6107.381539	0.019004	
6107.383539	0.016554	
6107.385540	0.016385	
6107.389539	0.019890	
6107.391540	0.011936	
6107.393540	0.012592	
6107.395540	0.004916	
6107.397541	0.014192	
6107.399540	0.011558	
6107.401539	0.010352	
6107.403540	0.013565	
6107.405540	0.014421	
6107.409539	0.011998	
6107.411540	0.004652	
6107.413540	0.003904	
6107.415540	0.003673	
6107.417542	0.005796	
6107.419540	0.011145	
6107.421540	0.007927	
6107.423539	0.007894	
6107.425539	0.010765	
6107.429539	0.006768	
6107.431539	-0.001472	
6107.433539	-0.000732	
6107.435540	-0.003888	
6107.437540	0.005174	
6107.439543	0.004383	
6107.441539	0.005597	
6107.443540	0.006703	
6107.445540	0.000303	
6107.449539	-0.000862	
6107.451540	-0.008348	
6107.455540	-0.005837	
6107.457540	0.001687	
6107.459540	0.002457	
6107.461540	-0.003228	
6107.463539	-0.000785	
6107.467539	-0.006708	
6107.469540	-0.009151	
6107.471539	-0.011451	
6107.475540	-0.009911	
6107.477539	-0.004849	
6107.479540	-0.006630	
6107.481540	-0.006351	
6107.483539	-0.009573	
6107.487539	-0.010646	
6107.489539	-0.016363	
6107.493540	-0.015488	
6107.495540	-0.013580	
6107.497540	-0.013156	
6107.499540	-0.012997	
6107.501540	-0.016513	
6107.505539	-0.012188	
6107.507539	-0.019812	
6107.509539	-0.015538	
6107.513540	-0.022682	
6107.515540	-0.016599	
6107.517540	-0.018403	
6107.519540	-0.018249	
6107.521540	-0.016011	
6107.525539	-0.016990	
6107.527540	-0.025028	
6107.531540	-0.025347	
6107.533539	-0.020462	
6107.535539	-0.021816	
6107.537539	-0.020681	
6107.539540	-0.020706	
6107.543539	-0.019311	
6107.545540	-0.029953	
6107.547540	-0.029858	
6107.551540	-0.031167	
6107.553540	-0.022643	
6107.555539	-0.025564	
6107.557539	-0.023411	
6107.559540	-0.021712	
6107.563539	-0.026703	
6107.565539	-0.031555	
6107.569541	-0.033065	
6107.571539	-0.024978	
6107.573540	-0.024799	
6107.575548	-0.027528	
6107.577541	-0.023448	
6107.581539	-0.027184	
6107.583540	-0.034039	
6107.585540	-0.036407	
6107.589540	-0.031520	
6107.591539	-0.023406	
6107.593539	-0.021804	
6107.595540	-0.028521	
6107.597540	-0.027444	
6107.599540	-0.026214	
6107.603540	-0.034279	
6107.607540	-0.029447	
6107.609541	-0.015648	
6107.611541	-0.021713	
6107.613540	-0.022941	
6107.615540	-0.019116	
6107.619539	-0.021174	
6107.621539	-0.023817	
6107.623540	-0.019478	
6107.627540	-0.020256	
6107.629540	-0.009932	
6107.631540	-0.013574	
6107.633540	-0.012199	
6107.635539	-0.011440	
6107.637539	-0.006789	
6107.641540	-0.007634	
6107.645540	-0.001866	
6107.647540	0.006575	
6107.649540	0.006169	
6107.651539	0.006625	
6107.653539	0.018096	
6107.657539	0.019255	
6107.659540	0.022727	
6107.661539	0.023533	
6107.665540	0.028946	
6107.667541	0.043150	
6107.669540	0.048697	
6107.671540	0.053753	
6107.673540	0.061135	
6107.675539	0.065526	
6107.679540	0.067965	
6107.683540	0.079527	
6107.685539	0.098690	
6107.687539	0.108365	
6107.689539	0.117132	
6107.691540	0.127913	
6107.695539	0.139169	
6107.697540	0.148728	
6107.699540	0.161299	
6107.701540	0.173250	
6107.703541	0.193116	
6107.705540	0.209911	
6107.709540	0.239549	
6107.711542	0.251956	
6107.713546	0.264560	
6107.715539	0.277448	
6107.719539	0.295656	
6107.721539	0.337773	
6107.723540	0.362031	
6107.725540	0.384715	
6107.727540	0.405263	
6107.729542	0.426144	
6107.731539	0.451288	
6107.733539	0.476832	
6107.735539	0.497456	
6107.737541	0.531934	
6107.739540	0.563037	
6107.743540	0.597544	
6107.745542	0.669868	
6107.747539	0.706771	
6107.749540	0.742081	
6107.751540	0.785371	
6107.755539	0.829244	
6107.757539	0.917920	
6107.759539	0.966927	
6107.763541	1.015654	
6107.765542	1.126382	
6107.767540	1.183141	
6107.769540	1.239291	
6107.771539	1.303526	
6107.773540	1.364049	
6107.777540	1.427200	
6107.781541	1.571036	
6107.783539	1.597035	
6107.785539	1.597069	
6107.787543	1.597137	
6107.789540	1.597107	
6107.793539	1.597055	
6107.795540	1.597139	
6107.797540	1.597175	
6107.799539	1.597135	
6107.801540	1.597218	
6107.803540	1.597039	
6107.805540	1.597057	
6107.807540	1.597064	
6107.809540	1.597096	
6107.813539	1.597005	
6107.815541	1.597034	
6107.817540	1.597050	
6107.819539	1.597057	
6107.821540	1.597128	
6107.823541	1.597012	
6107.825539	1.597129	
6107.827540	1.597128	
6107.829540	1.597097	
6107.833539	1.597162	
6107.835540	1.597072	
6107.839540	1.597113	
6107.841540	1.597192	
6107.843541	1.597105	
6107.845540	1.597134	
6107.847540	1.597170	
6107.851539	1.597144	
6107.853539	1.597140	
6107.855540	1.597174	
6107.857540	1.597206	
6107.859541	1.597142	
6107.861540	1.597095	
6107.863539	1.597016	
6107.865540	1.597136	
6107.867541	1.597067	
6107.871539	1.597067	
