time (s)	magNum	magX	magY	magZ
6008.079066	0.000000	145.934937	-81.473923	-14.620819	1.000000	508.134766	31.678711	-351.833008	2.000000	53.871094	-84.786133	10.889648	3.000000	37.094727	-8.383789	27.320312
6008.097479	0.000000	151.501343	-86.649704	-18.234100	1.000000	526.103516	33.924805	-387.282227	2.000000	53.187500	-87.911133	10.694336	3.000000	39.243164	-9.262695	27.808594
6008.117024	0.000000	158.044312	-93.485641	-23.507538	1.000000	547.392578	38.905273	-432.301758	2.000000	52.503906	-91.329102	9.620117	3.000000	41.000977	-10.239258	28.394531
6008.135435	0.000000	165.173218	-101.395798	-29.073944	1.000000	567.900391	46.620117	-483.180664	2.000000	52.503906	-95.918945	8.838867	3.000000	44.418945	-11.313477	28.980469
6008.154992	0.000000	165.173218	-101.395798	-29.073944	1.000000	589.189453	60.096680	-546.754883	2.000000	52.015625	-101.387695	6.885742	3.000000	47.543945	-12.680664	29.566406
6008.174841	0.000000	188.122437	-122.880173	-49.093475	1.000000	609.306641	79.627930	-622.340820	2.000000	51.917969	-107.930664	4.541992	3.000000	51.547852	-14.243164	30.152344
6008.193535	0.000000	201.794312	-136.552048	-61.788788	1.000000	623.662109	104.725586	-705.055664	2.000000	51.332031	-115.157227	1.807617	3.000000	56.137695	-15.708008	30.542969
6008.213126	0.000000	218.200562	-153.348923	-79.269257	1.000000	630.986328	138.221680	-802.907227	2.000000	50.843750	-123.848633	-1.512695	3.000000	62.290039	-17.758789	30.835937
6008.231543	0.000000	235.485718	-171.805954	-99.581757	1.000000	625.029297	177.967773	-903.200195	2.000000	49.085937	-133.125977	-5.028320	3.000000	68.247070	-19.907227	31.128906
6008.251088	0.000000	256.286499	-195.243454	-127.706757	1.000000	602.666016	229.920898	-1012.477539	2.000000	46.644531	-143.965820	-9.618164	3.000000	76.840820	-22.934570	31.324219
6008.269467	0.000000	277.673218	-220.048141	-160.616913	1.000000	560.771484	288.416992	-1111.403320	2.000000	43.324219	-155.684570	-14.891602	3.000000	85.141602	-25.864258	31.031250
6008.289007	0.000000	302.575562	-250.809860	-205.441132	1.000000	490.751953	358.436523	-1202.516602	2.000000	39.613281	-169.161133	-21.434570	3.000000	97.153320	-29.575195	30.738281
6008.308825	0.000000	327.868530	-286.942657	-263.644257	1.000000	391.923828	433.534180	-1270.680664	2.000000	33.851562	-183.614258	-28.465820	3.000000	110.922852	-34.165039	29.273437
6008.327497	0.000000	351.208374	-325.223907	-332.882538	1.000000	275.322266	501.698242	-1301.442383	2.000000	26.429687	-198.750977	-36.375977	3.000000	126.547852	-39.536133	27.515625
6008.347013	0.000000	351.208374	-325.223907	-332.882538	1.000000	136.552734	564.002930	-1290.993164	2.000000	16.273437	-214.668945	-45.067383	3.000000	145.786133	-45.590820	23.804687
6008.366845	0.000000	382.458374	-415.262970	-533.175537	1.000000	-7.294922	610.682617	-1232.594727	2.000000	3.480469	-230.293945	-55.418945	3.000000	169.907227	-52.817383	17.652344
6008.385551	0.000000	382.458374	-415.262970	-533.175537	1.000000	-132.587891	634.901367	-1137.379883	2.000000	-11.460937	-245.333008	-65.672852	3.000000	196.469727	-59.848633	9.253906
6008.405040	0.000000	359.899780	-493.778595	-806.906006	1.000000	-240.302734	638.026367	-1007.692383	2.000000	-29.429687	-259.297852	-77.391602	3.000000	229.575195	-68.637695	-3.734375
6008.423395	0.000000	314.098999	-517.216125	-960.031006	1.000000	-315.400391	619.959961	-870.778320	2.000000	-49.058594	-270.333008	-87.450195	3.000000	265.512695	-76.743164	-20.238281
6008.442946	0.000000	314.098999	-517.216125	-960.031006	1.000000	-365.693359	582.850586	-721.461914	2.000000	-72.300781	-278.633789	-98.192383	3.000000	310.141602	-86.215820	-45.921875
6008.462798	0.000000	109.216187	-505.106720	-1279.659912	1.000000	-387.763672	532.752930	-578.493164	2.000000	-98.667969	-283.321289	-107.079102	3.000000	363.266602	-95.590820	-81.859375
6008.481480	0.000000	-35.901001	-459.501251	-1392.159912	1.000000	-386.787109	479.139648	-459.254883	2.000000	-123.863281	-283.418945	-114.598633	3.000000	418.833008	-102.524414	-128.050781
